race_id,course,course_id,date,off_time,distance,race_class,type,age_band,prize,field_size,going,surface,horse_id,horse,age,sex,trainer,trainer_id,trainer_location,trainer_rtf,owner,owner_id,lbs,ofr,rpr,ts,jockey,jockey_id,last_run,form,current_odds,comment,spotlight,quotes,number,draw,past_results_flags,silk_url,dist_y,mean_speed_figure,last_speed_figure,best_speed_figure_at_distance,best_speed_figure_at_track,avg_finishing_position,avg_ovr_btn,avg_finishing_position_going,avg_ovr_button_on_going,best_speed_figure_on_course_going_distance,last_speed_figure_on_going_distance,jockey_win_percentage_at_distance,trainer_win_percentage_at_distance,horse_ae_at_distance,horse_win_percentage_at_distance,trainer_21_days_win_percentage,jockey_21_days_win_percentage,trainer_win_percentage_at_course,trainer_avg_ovr_btn_at_course,trainer_avg_finishing_position_at_course,benter_proba,ensemble_proba,predicted_winner,mlp_proba,rf_proba,xgboost_proba
rac_11710010,Fontwell,crs_520,2025-08-29 00:00:00,7:18,2m1f165y,Class 4,Chase,4yo+,"£4,700",6,Good,Turf,hrs_19992476,Big Jimbo,8,gelding,Gary & Josh Moore,trn_372564,"Lower Beeding, W Sussex",48.0,A Watson & B Malyon,own_1046904,142,84,0,0,Freddie Mitchell(5),jky_270273,0,5,26,In poor form on the Flat since last summer and has too much to prove on chasing debut,Not seen under jumps rules since pulled up in soft-ground handicap hurdle in April 2023 and has been in poor form on the Flat since last summer; has too much to prove on chasing debut; refitted cheekpieces replace visor.,"""[]""",6,0,"""[]""",https://www.rp-assets.com/svg/6/2/7/261726.svg,3905,17.224833582238283,15.913643445359448,14.141103007325862,14.141103007325862,0.147058823529412,0.041407867494824,6.428571428571429,0.0515653775322283,17.51115650445761,13.600897886042496,0.12,0.33,0,0,11.11,9.43,0,0,0,0.14668675992648766,0.22402358844113396,0,0.013861512067660913,0.3306947712418301,0.17017647624015808
rac_11710010,Fontwell,crs_520,2025-08-29 00:00:00,7:18,2m1f165y,Class 4,Chase,4yo+,"£4,700",6,Good,Turf,hrs_39827123,Claim Du Brizais,5,mare,Dan Skelton,trn_146430,"Alcester, Warwicks",100.0,Noel Fehily Racing Syndicate - Claim Du,own_1403172,160,102,0,0,Miss Heidi Palin(7),jky_306519,40,31413,3,Respectable third on last month's handicap hurdle debut; quickly switched to chasing,"Bumper/novice hurdle winner this spring; just a respectable third on last month's handicap hurdle debut at Stratford (2m2f, good) but Dan Skelton is evidently very keen to switch this slow-ground Irish point runner-up to chasing.","""[]""",3,0,"""[\""D\""]""",https://www.rp-assets.com/svg/3/9/7/350793.svg,3905,13.20314456058228,14.948288302733904,0,0,0.416666666666667,0.0630914826498423,2.75,0.064516129032258,0,0,0,0.24,0,0,10.53,11.11,0,0,0,0.621199732700155,0.6359187011531748,0,0.6757695754744091,0.62371187188816,0.8384000062942505
rac_11710010,Fontwell,crs_520,2025-08-29 00:00:00,7:18,2m1f165y,Class 4,Chase,4yo+,"£4,700",6,Good,Turf,hrs_34542648,Mary,6,mare,Ian Williams,trn_112185,"Alvechurch, Worcs",57.0,Eventmasters Racing,own_780096,160,102,115,37,Charlie Todd,jky_291648,40,3035,6,Ran quite well over fences in May but well beaten over hurdles since; not convincing,"Fell in both her chases last season; seemed to be getting her act together over fences when third of six at Stratford (2m1f, good) in May but was well beaten over hurdles there last month; others in this line-up have more persuasive profiles.","""[]""",4,0,"""[]""",https://www.rp-assets.com/svg/4/2/0/195024.svg,3905,13.497588234082352,14.29267500406042,13.65036508396103,0,0.16,0.0432432432432432,5,0.0604395604395604,0,13.65036508396103,0,0.16,0,0,25,8.33,0,0,0,0.13589119388006723,0.34816761773576915,0,0.5791804534743079,0.4862800092050651,0.784631073474884
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_48112239,Slemish,4,gelding,Laura Horsfall,trn_288261,"Towcester, Northants",,Landmark Syndicate,own_1404312,145,78,86,55,Kevin Brogan,jky_290685,170,5880,21,Makes handicap debut from a lowly mark but still needs significant improvement,Makes handicap debut from a lowly mark but showed no significant promise in his three qualifying races in February/March (2m-2m4f); sports first-time cheekpieces; improvement required.,"""[]""",13,0,"""[]""",https://www.rp-assets.com/svg/b/8/7/351078b.svg,4209,13.155832717236796,13.40984364168528,0,0,0.129032258064516,0.0254777070063694,10,0.0277777777777777,0,0,0.08,0,0,0,12.63,13.33,15.79,0.0458190148911798,3.1875,0.11834718800137482,0.16228333300472372,0,0.024664310489581384,0.2384754635998192,0.009598485194146633
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_32498816,Pertemps Diamond,6,gelding,Olly Murphy,trn_301977,"Wilmcote, Warks",43.0,Mrs June Watts,own_664172,160,89,96,10,Sean Bowen,jky_279558,35,687,8,0-3 over hurdles for three different stables; improvement possible in handicaps,"0-3 over hurdles for three different stables; not beaten far when seventh of eight at Uttoxeter (2m, good) on last month's debut for Olly Murphy and now moves back up in trip for first handicap; improvement possible.","""[]""",7,0,"""[]""",https://www.rp-assets.com/svg/3/4/0/166043.svg,4209,13.580092191935336,14.987041467304628,12.832066081174956,0,0.148148148148148,0.0305927342256214,6.8,0.0351493848857645,0,12.832066081174956,0.19,0.15,0,0,8.91,10.47,0,0,0,0.47431588109695927,0.4882181349606325,0,0.9972520570508959,0.43265558636784845,0.6043674349784851
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_32982411,Grasshopper Time,7,gelding,Alex Hales,trn_125883,"Edgcote, Oxfordshire",,"Sir Bob, Stowe Racing & Friends",own_1407716,158,87,98,81,Harry Bannister,jky_276906,47,4423,4.5,0-13 over hurdles but ran well on both starts this season and rain will aid his cause,"0-13 over hurdles but went down fighting when close second at Southwell (2m4f, good) in May and again ran well at Stratford (2m6f, good to firm) last month; well suited by ground slower than good; high on the list.","""[]""",8,0,"""[]""",https://www.rp-assets.com/svg/9/2/9/351929.svg,4209,12.1417344456965,14.479638009049774,0,0,0.307692307692308,0.10126582278481,5.5,0.1777777777777777,0,0,0.11,0.07,0,0,10,8.16,0,0,0,0.9481254070883541,0.8139462257145131,1,0.40190511704412885,0.7099730644988017,0.954133152961731
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_22190413,Gms Prince,10,gelding,Sarah Hollinshead,trn_271890,"Upper Longdon, Staffs",,Graham Brothers Racing Partnership,own_678904,152,81,102,70,Robert Dunne,jky_242007,40,5373,12,Ran well when third at Stratford last month but 0-19 over hurdles now; others preferred,"Ran well when third at Stratford (2m2f, good) last month but was safely held in the end and is now 0-19 over hurdles; handles good to soft ground but probably doesn't want soft; others appeal more.","""[]""",9,0,"""[]""",https://www.rp-assets.com/svg/6/2/7/169726.svg,4209,13.24268471697948,16.17845876520955,0,12.372361291318349,0.222222222222222,0.0829015544041451,4.733333333333333,0.0819672131147541,0,0,0.06,0,0,0,9.84,10.2,11.11,0.0291666666666666,4,0.08219563125827471,0.2457400959401888,0,0.894783270739821,0.33778425020449104,0.2401997148990631
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_37407314,Macmolly,6,mare,Jonjo & A J O'Neill,trn_372456,"Cheltenham, Gloucs",43.0,Mrs Siobhan McAuley,own_1106400,147,76,96,69,Richie McLernon,jky_251094,364,47,23,Pulled up when 33-1 for handicap debut one year ago; not seen again since,"With a good stable and still very lightly raced but was pulled up when 33-1 for handicap debut here (2m5f, good) one year ago and has not raced again since; had wind op last September.","""[]""",11,0,"""[]""",https://www.rp-assets.com/svg/0/0/6/276600.svg,4209,12.552329157729734,13.390084395893464,0,0,0.148148148148148,0.0217983651226158,7,0.0192307692307692,0,0,0.11,0.14,0,0,11.11,10.94,0,0,0,0.0019556411054009685,0.08685999677842735,0,0.0045354407509736955,0.18609784214623232,0.04018314555287361
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_46602955,For You Buzz,4,gelding,Evan Williams,trn_121059,"Llancarfan, Vale Of Glamorgan",50.0,John Manogue,own_1127020,146,79,97,90,Adam Wedge,jky_260736,43,8455,12,0-8 over hurdles but recent handicap form has been respectable; considered each-way,0-8 over hurdles but recent handicap form (2m1f-2m4f) has been very respectable and he seems versatile ground-wise; considered each-way.,"""[]""",12,0,"""[]""",https://www.rp-assets.com/svg/b/5/5/281755b.svg,4209,13.256765462506095,13.694279415611105,0,0,0.181818181818182,0.0251177394034537,5.25,0.0249221183800623,0,0,0.07,0.15,0,0,16.67,12.12,0,0,0,0.5621485440325391,0.4967649875320972,0,0.5354374847515481,0.4124176878347518,0.6287661790847778
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_35244398,Across The Ocean,6,gelding,Tracey Leeson,trn_288072,"Blakesley Heath, Northants",,The Blakesley Racing Club,own_1131576,152,81,97,63,Mr Joseph Stevenson(7),jky_302121,40,970,51,Pulled-up outsider on last month's stable debut; difficult to enthuse over,"0-13 over hurdles for Gavin Cromwell in Ireland and, following a one-year absence, was a pulled-up outsider for new stable last month.","""[]""",10,0,"""[]""",https://www.rp-assets.com/svg/4/9/8/282894.svg,4209,12.738621168776984,13.532576602585133,12.50933804531152,0,0.111111111111111,0.0421052631578947,9.6,0.0232018561484918,0,12.50933804531152,0,0,0,0,11.11,11.11,0,0,0,0.024156717709508627,0.12347881895629088,0,0.006842352890219022,0.2440702342055456,0.048691459000110626
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_39109511,Sweet Serene,5,mare,Georgie Howell,trn_240561,"Tenbury Wells, Worcestershire",,Ms G Howell,own_813528,145,74,80,55,Tabitha Worsley(3),jky_275706,44,56860,126,Yet to show any worthwhile form after six hurdling starts and is 8lb wrong today,Yet to show any worthwhile form after six hurdling starts and competes from 8lb out of the handicap here.,"""[]""",14,0,"""[]""",https://www.rp-assets.com/svg/2/8/3/203382.svg,4209,14.018424589715222,14.235327892384037,0,0,0.135135135135135,0.0160128102481986,6.666666666666667,0.0176211453744493,0,0,0,0,0,0,11.85,8,0,0,0,0.007639228923919314,0.127377627334533,0,7.334432809631518e-07,0.2730415929421621,0.021424416452646255
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_25606210,Buxted Reel,6,gelding,Tom Lacey,trn_249669,"Woolhope, H'fords",100.0,Value Racing - Buxted Reel,own_1431048,163,92,99,94,Stan Sheppard,jky_278970,0,64343,4.5,Close third off this mark in June; moves up from 2m today; forecast rain a worry,"0-5 over hurdles but was very close third off today's mark at Worcester (2m, good) in June and also ran well in defeat on the Flat last month; tries a new trip today; would probably prefer the ground to remain good.","""[]""",4,0,"""[]""",https://www.rp-assets.com/svg/2/6/7/357762.svg,4209,16.987161431534332,16.694543173740332,0,0,0.357142857142857,0.152671755725191,3.3333333333333335,0.1076233183856502,0,0,0.14,0.24,0,0,14.29,14.29,0,0,0,0.9559776736176746,0.8777611803310782,0,0.9996749891753841,0.7963043839417885,0.7850100994110107
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_34845391,Carlton,5,gelding,James Owen,trn_360648,"Newmarket, Suffolk",60.0,Think Big Partnership,own_1051968,164,93,103,84,Alex Chadwick(3),jky_279939,0,74137,5,Multiple AW winner for this stable since December; may still have potential over hurdles,"Multiple AW winner for current stable since December and comfortably made winning handicap hurdle debut in four-runner race at Southwell (2m, good) in June; shade disappointing on both subsequent hurdling starts but may still have potential over jumps and is likely to be suited by today's move up in trip; seems quite versatile ground-wise.","""[]""",2,0,"""[]""",https://www.rp-assets.com/svg/b/2/9/262992b.svg,4209,16.56999447584609,13.56894435351882,0,0,0.333333333333333,0.163934426229508,5.166666666666667,0.044776119402985,0,0,0.33,0.43,0,0,12.9,8.7,0,0,0,0.6979580067641521,0.7106950231002962,0,0.9985394631707003,0.697864935462538,0.6529545187950134
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_39334232,Mayday Games,6,gelding,Clare Ellam,trn_279612,"Market Drayton, Shropshire",,Robert P Clarke,own_985120,166,95,0,49,Brendan Powell,jky_271218,196,40,81,Pulled up on both starts for current stable; returns from 196-day absence here,Not fully exposed after only seven starts but was pulled up on consecutive appearances for this new stable in February (2m4f/2m7f) and returns from 196-day break with lots to prove.,"""[]""",1,0,"""[]""",https://www.rp-assets.com/svg/c/0/8/246280c.svg,4209,12.52799108459906,13.06000269070362,0,0,0.111111111111111,0.0327868852459016,0,0,0,0,0.12,0,0,0,16.67,14.29,10,0.0407569141193595,4,0.009223370271966616,0.08167894012223986,0,1.5204395199672597e-07,0.17064732064344226,0.014742432162165642
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_22739822,Stiletto,7,gelding,Sophie Leech,trn_177795,"Elton, Gloucs",,Mrs Michelle Anne Crook,own_1219400,160,89,100,91,Miss Roisin Leech(7),jky_301638,0,715,9,Hard to predict nowadays but looked in good nick when winning at Newton Abbot in June,"Hard to predict nowadays but looked in good nick when scoring at Newton Abbot (2m2f, good) on penultimate hurdle run and can be excused recent Flat defeat; unproven on soft ground but can cope with good to soft; a possible.","""[]""",5,0,"""[\""D\""]""",https://www.rp-assets.com/svg/0/5/8/304850.svg,4209,15.142727340768737,16.480839501545958,14.065656780758111,13.643764809046626,0.15625,0.0367647058823529,4.538461538461538,0.0781954887218045,0,14.065656780758111,0,0.09,0,0,6.67,6.67,0,0,0,0.04934783372204892,0.20463434927828417,0,0.16585410598974323,0.3722674368299739,0.13229544460773468
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_412712013,Justice Roll,4,gelding,Gary & Josh Moore,trn_372564,"Lower Beeding, W Sussex",50.0,Keith Graves,own_1349200,160,93,90,42,Caoilin Quinn,jky_297747,0,368,9,Well held on both recent Flat starts but remains very unexposed over jumps,Won on the Flat in France last year and subsequently showed hurdling ability against own age-group in Britain; returned from layoff with two very underwhelming Flat runs this summer but remains very unexposed over jumps.,"""[]""",6,0,"""[]""",https://www.rp-assets.com/svg/0/0/3/337300.svg,4209,15.16890702032054,17.301038062283737,0,0,0.178571428571429,0.0415800415800416,4.666666666666667,0.0888888888888888,0,0,0.17,0.07,0,0,11.29,13.59,0,0,0,0.10696229319554211,0.21333405640572717,0,0.26471508218196105,0.2886978838583124,0.44102445244789124
rac_11710062,Fontwell,crs_520,2025-08-29 00:00:00,5:48,2m3f29y,Class 5,Hurdle,4yo+,"£3,248",14,Good,Turf,hrs_15750763,Dreamweaver,9,gelding,Dr Richard Newland & Jamie Insole,trn_368685,"Elmbridge, Worcs",48.0,Justonemore Racing Club,own_1435324,164,93,100,0,Luke Scott(5),jky_296142,36,4228,17,"Looked held when falling last month, on first appearance for 1045 days","Useful on the Flat in his prime and showed some hurdling promise in 2022; looked held before falling at Worcester last month, his first run for 1045 days, and current ability remains hard to gauge; cheekpieces added.","""[{\""date\"": \""2019-07-19\"", \""horse\"": \""Dreamweaver\"", \""horse_id\"": \""hrs_15750763\"", \""race\"": \""racingtv.com Handicap\"", \""race_id\"": \""rac_9539556\"", \""course\"": \""Haydock\"", \""course_id\"": \""crs_598\"", \""distance_f\"": \""10\"", \""distance_y\"": \""2242\"", \""quote\"": \""Dreamweaver has improved for being gelded over the winter and going up in trip. He's a late-maturing type, who is very honest and straightforward - Liam Keniry, rider.\""}, {\""date\"": \""2019-05-04\"", \""horse\"": \""Dreamweaver\"", \""horse_id\"": \""hrs_15750763\"", \""race\"": \""Long View Handicap (Div I)\"", \""race_id\"": \""rac_9443603\"", \""course\"": \""Goodwood\"", \""course_id\"": \""crs_546\"", \""distance_f\"": \""10\"", \""distance_y\"": \""2177\"", \""quote\"": \""I think Dreamweaver has a bright future. I'm not saying he'll be a stakes horse but his dam Livia's Dream started off in handicaps off the same sort of mark and went on to win a Listed race at five. We gelded him because he was just a bit silly, and he was never going to be a stallion and so he didn't need them - Ed Walker, trainer\""}]""",3,0,"""[]""",https://www.rp-assets.com/svg/1/3/8/358831.svg,4209,17.502207751698197,17.128325508607197,0,0,0.25,0.098159509202454,3.4285714285714284,0.1481481481481481,0,0,0.18,0.11,0,0,10.2,10.29,0,0,0,0.3544254398531657,0.3814795904368117,0,0.000833035302298184,0.4604527639746141,0.29485493898391724
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_38118983,Hatfield Hammer,6,gelding,Paul Nolan,trn_86823,"Enniscorthy, Co. Wexford",33.0,Paul Nolan,own_221340,155,99,0,0,Eoin Staples(7),jky_307095,36,23125,8,Makes chase debut after three good efforts in handicap hurdles at this track,Fine from 2m to 3m; makes chase debut after three good efforts in handicap hurdles at this track and this 6yo could be open to improvement.,"""[]""",7,,"""[\""C\""]""",https://www.rp-assets.com/svg/5/3/3/55335.svg,4280,12.397464897223571,13.399277751609358,12.4150521600876,13.43806491167783,0.384615384615385,0.158730158730159,5,0.0833333333333333,0,11.693726611542017,0,0.08,0,0,8.86,9.58,8.47,0.042287185144328,5.293478260869565,0.27091722831472637,0.30764783149839514,0,0.059425450051826506,0.3913933144024315,0.13273629546165466
rac_11729042,Wexford,crs_5226,2025-08-29 00:00:00,6:35,2m3f100y,,Chase,4yo+,"€14,750",5,Yielding,Turf,hrs_30110675,War Correspondent,6,gelding,R P Cody,trn_317862,"Dunnamaggin, Co Kilkenny",71.0,Gillian Cody,own_1090424,163,0,142,107,Paddy Cody(7),jky_305460,21,75213,7,Beat You Oughta Know here on chase debut; placed over hurdles since then,Inferior hurdler to You Oughta Know but he beat the Mullins horse fair and square on his chase debut here before finishing a close third back here in a handicap hurdle; should be on the premises.,"""[{\""date\"": \""2025-07-23\"", \""horse\"": \""War Correspondent\"", \""horse_id\"": \""hrs_30110675\"", \""race\"": \""Forth Mountain Trails Beginners Chase\"", \""race_id\"": \""rac_11702496\"", \""course\"": \""Wexford\"", \""course_id\"": \""crs_5226\"", \""distance_f\"": \""16\"", \""distance_y\"": \""3520\"", \""quote\"": \""Obviously on ratings and on his previous hurdles form, War Correspondent had a lot to find but he was always a horse with a lot of ability and if the fences sparked him up at all, we were hopeful of a good run and it did. He jumped brilliantly for a horse having his first run over fences and he really enjoyed himself - Paddy Cody, jockey.\""}]""",4,,"""[\""C\""]""",https://www.rp-assets.com/svg/6/0/6/272606.svg,4280,15.17044712974838,16.21529358215749,13.422146259748828,14.433786478084365,0.294117647058824,0.240963855421687,7.666666666666667,0.0888888888888888,0,13.422146259748828,0,0.08,0,0,9.09,10,11.11,0.0442611407303088,4.363636363636363,0.8169901501648495,0.6421735148092925,0,0.6959316937877831,0.4838409525028694,0.4400586783885956
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_30541329,Applejack Poet,8,gelding,Liz Doyle,trn_126675,"Crossabeg, Co Wexford",100.0,Seven Irish Angels Syndicate,own_1272928,143,87,114,97,Richard Deegan,jky_267792,12,3384,10,Only 1-18 over hurdles but made a pleasing chase debut when a 2l fourth at Tramore,Only 1-18 over hurdles but made a pleasing chase debut when a 2l fourth at Tramore (1m7f handicap); was running on so should stay this far; may need good ground so watch the weather.,"""[]""",12,,"""[]""",https://www.rp-assets.com/svg/2/3/2/318232.svg,4280,13.788698466825204,14.559270516717325,12.500893705996123,13.423403633149114,0.173913043478261,0.0613026819923372,0,0,0,12.500893705996123,0.04,0.12,0,0,10,11.76,10,0.0629643621710112,4.92,0.35275282069695246,0.34323185584131366,0,0.3908403437791577,0.35693537456814484,0.08660301566123962
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_40352319,Miss Lia,5,mare,P J Rothwell,trn_122130,"Tinahely, Co Wicklow",54.0,Sussex By The Sea Syndicate/David L'Estrange,own_1445780,145,89,0,0,Dylan Robinson,jky_275934,21,49862,7.5,Second over hurdles last time and no surprise should she raise her game over fences,"Tramore maiden hurdle winner, her sole success; had become disappointing but her recent second in a 2m4f handicap hurdle here was a step in the right direction and the dam is from a very good jumping family; this mare has the scope for fences.","""[{\""date\"": \""2024-08-16\"", \""horse\"": \""Miss Lia\"", \""horse_id\"": \""hrs_40352319\"", \""race\"": \""Majestic Hotel Mares Maiden Hurdle\"", \""race_id\"": \""rac_11369657\"", \""course\"": \""Tramore\"", \""course_id\"": \""crs_5200\"", \""distance_f\"": \""21\"", \""distance_y\"": \""4620\"", \""quote\"": \""Miss Lia is a big four-year-old, and getting the allowances today were important. She looked last day as though the step up in trip would suit well. She will get a break now and she is one to look forward to - Philip Rothwell, trainer\""}]""",11,,"""[]""",https://www.rp-assets.com/svg/5/4/4/361445.svg,4280,13.334740200308712,13.767786860429911,0,13.73780408865002,0.172413793103448,0.0498753117206982,5,0.0625,0,0,0.05,0.07,0,0,9.54,11.11,0,0,0,0.6088157031067907,0.48806921316907714,0,0.02455296721265744,0.4354902725382306,0.33807751536369324
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_15375619,L'Un Deux Trois,9,gelding,Oliver McKiernan,trn_115614,"Rathcoole, Co Dublin",,Keep The Faith Bloodstock Limited,own_1288456,145,89,106,100,Phillip Enright,jky_248040,35,8076,29,Remains a maiden over jumps and was well behind Doyen Magic last time,Three-time Flat winner but remains a maiden over jumps and was well behind Doyen Magic last time in a 2m4f handicap chase.,"""[]""",10,,"""[]""",https://www.rp-assets.com/svg/4/1/1/322114.svg,4280,15.013584495998291,13.65452500096978,0,0,0.106382978723404,0.0264550264550265,0,0,0,0,0.07,0.06,0,0,6.36,9.03,0,0,0,0.008090211474833927,0.1458787502934046,0,0.03712612158754605,0.2972941072778107,0.13199001550674438
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_38884734,The Striker Dylan,7,gelding,Liam P Cusack,trn_146349,"Mountrath, Co Laois",50.0,John T Murray,own_1081936,147,91,0,0,Brian Hayes,jky_251892,53,42093,7.5,Placed over hurdles; competitive mark and would have a chance if taking to fences,Is 0-12 over hurdles but placed again last time at Roscommon in a 3m handicap; on a competitive mark and could have a role to play if taking to fences.,"""[]""",9,,"""[]""",https://www.rp-assets.com/svg/4/8/4/270484.svg,4280,12.218170225938664,13.42230695900858,12.651913356805938,12.652499809488448,0.166666666666667,0.0428265524625268,6.5,0.064516129032258,0,12.651913356805938,0.07,0.08,0,0,8.7,9.38,7.69,0.0404304655449194,6.352941176470588,0.3448373585194243,0.3454935124795341,0,0.02174032253156109,0.3971229823667918,0.21048685908317566
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_34073151,Doyen Magic,6,mare,P J Rothwell,trn_122130,"Tinahely, Co Wicklow",54.0,Curb Your Enthusiasm Syndicate,own_632716,149,93,117,110,Tiernan Power Roche(5),jky_290304,4,7091,7,Comfortable Kilbeggan winner but tried to run out when unseating earlier this week,"Only her second run for this yard and debut over fences when winning comfortably at Kilbeggan (2m4f, good to yielding); worryingly, she tried to run out when unseating at Downpatrick on Monday when 9-2 to defy this 6lb higher mark.","""[]""",8,,"""[\""D\""]""",https://www.rp-assets.com/svg/b/9/7/158179b.svg,4280,12.42542329720194,13.19163167477983,0,13.571051460270915,0.133333333333333,0.0205128205128205,0,0,0,0,0.18,0.07,0,0,9.54,8.33,0,0,0,0.19902218117565193,0.3570850055723123,0,0.1640336357773382,0.5332548223394857,0.38717344403266907
rac_11729055,Wexford,crs_5226,2025-08-29 00:00:00,7:05,2m3f100y,,Chase,4yo+,"€6,785",12,Yielding,Turf,hrs_41052543,Newtown Rambler,6,gelding,Henry De Bromhead,trn_11241,"Knockeen, Co Waterford",59.0,"Hillis, O'Leary & Bolger Partnership",own_1395272,166,110,113,62,Darragh O'Keeffe,jky_289173,23,63,4,Only his second run over fences when a front-running third over C&D,Sligo maiden hurdle winner; a half-brother to Grand National winner Corach Rambler and only his second run over fences when a front-running third over C&D (handicap) three weeks ago; jumped well and can improve some more.,"""[]""",1,,"""[\""D\""]""",https://www.rp-assets.com/svg/8/1/8/348818.svg,4280,12.896049577530311,15.106382978723405,12.214978237148223,12.214978237148223,0.115384615384615,0.0504201680672269,9,0.0555555555555555,0,12.214978237148223,0.14,0.19,0,0,10.12,10.55,0,0,0,0.6158831988865081,0.5131935154212557,1,0.10316715492397598,0.42326142650021825,0.8084015250205994
rac_11729042,Wexford,crs_5226,2025-08-29 00:00:00,6:35,2m3f100y,,Chase,4yo+,"€14,750",5,Yielding,Turf,hrs_35232232,You Oughta Know,7,gelding,W P Mullins,trn_13275,"Muine Bheag, Co Carlow",65.0,Luke McMahon,own_945980,159,137,146,108,Paul Townend,jky_259506,37,4422,2.63,Beaten fair and square by War Correspondent last time but he does have a 4lb pull,"Smart bumper/hurdle form and looking every bit as good over fences despite coming up shy when a shade of odds-on the last twice (2m4f/2m), latterly here behind War Correspondent; had no excuses that day but he's 4lb better off with the winner.","""[{\""date\"": \""2023-05-12\"", \""horse\"": \""You Oughta Know\"", \""horse_id\"": \""hrs_35232232\"", \""race\"": \""Racing Again June 4th (Pro/Am) INH Flat Race\"", \""race_id\"": \""rac_10926539\"", \""course\"": \""Kilbeggan\"", \""course_id\"": \""crs_5278\"", \""distance_f\"": \""16\"", \""distance_y\"": \""3520\"", \""quote\"": \""You Oughta Know is not particularly a horse for this track, he probably wants a more galloping track. We went a real strong gallop and it was a messy race. Everyone who rode him at home liked him but he wasn't the sharpest workhorse so we didn't think he'd do what he did but a strong gallop really played into his hands - Patrick Mullins, rider\""}]""",5,,"""[\""BF\""]""",https://www.rp-assets.com/svg/c/5/9/236495c.svg,4280,12.686217456818968,15.042735042735044,0,12.702715189102683,0.333333333333333,0.130081300813008,2.5,0.1194029850746268,0,0,0.31,0.33,0,0,10.41,11.63,8.33,0.0287253141831238,6.666666666666667,0.9553840371976441,0.7771067374129753,0,0.9698902131246544,0.5952256982566568,0.6167569160461426
